@relation 'CAN_traffic (Multi-class)-weka.filters.unsupervised.attribute.Remove-R1-2,10-weka.filters.unsupervised.attribute.Remove-R3'

@attribute Mean numeric
@attribute Var numeric
@attribute Q3 numeric
@attribute IQR numeric
@attribute Skew numeric
@attribute Kurt numeric
@attribute Class {Flooding,Fuzzy,Malfunction}

@data
81.478261,7022.079051,91.5,59.5,1.662477,1.579682,Fuzzy
21.909091,136.129572,31,20,0.101839,-1.066213,Fuzzy
42.217391,1562.573913,64,49.75,1.108182,0.343819,Fuzzy
23.962963,145.411111,34,21,-0.554991,-1.274269,Fuzzy
25.207792,126.193096,34,18,-0.627093,-1.073399,Fuzzy
23.634146,161.296597,33.75,22.75,-0.43595,-1.293809,Fuzzy
23.385542,135.922715,33,20,-0.478626,-1.231234,Fuzzy
15.629032,46.007606,19,7.25,0.142829,0.834897,Fuzzy
22.627907,168.048153,32,22.75,-0.220135,-1.347573,Fuzzy
20.870968,165.657083,33,26,-0.264411,-1.457503,Fuzzy
23.084337,130.858654,33,21,-0.276787,-1.291199,Fuzzy
34.589286,526.46461,55.75,45.25,0.189044,-1.344752,Fuzzy
16.134454,48.337701,19,6.5,0.59396,2.379784,Fuzzy
23.168675,144.166324,33,20,-0.547876,-1.117621,Fuzzy
15.109375,72.617864,19,12,0.460405,0.105782,Fuzzy
23.45122,137.188949,33,22,-0.440081,-1.141795,Fuzzy
62.407407,3948.173789,77.5,55.5,1.677225,2.648499,Fuzzy
41.553191,584.687327,65.5,43.5,-0.041632,-1.370114,Fuzzy
24.4375,113.996044,32.25,18.25,-0.379986,-1.045085,Fuzzy
21.875,118.340517,32,19.25,-0.179109,-1.262155,Fuzzy
22.348837,150.370999,34,24,-0.339542,-1.400606,Fuzzy
32.728814,415.54588,49,34,0.393746,-1.176748,Fuzzy
57,3788.774194,75.25,53.25,2.922852,10.733451,Fuzzy
23.277108,141.98325,33.5,21,-0.201358,-1.056754,Fuzzy
76.217391,6146.177866,124.5,112,0.731722,-1.028224,Fuzzy
38.313725,548.259608,60,44,-0.011732,-1.483943,Fuzzy
72.4,3364.75,116,90,0.524261,-0.836221,Fuzzy
61.666667,2219.195402,78.75,56.5,0.849025,-0.135401,Fuzzy
24.329114,134.0185,34,19.5,-0.595389,-0.917176,Fuzzy
52.027027,1957.804805,81,64,0.846525,-0.260485,Fuzzy
25.210526,131.048421,34,17.75,-0.893465,-0.704984,Fuzzy
24.265823,145.582279,33,20,-0.707704,-1.05645,Fuzzy
23.261905,134.099254,32,18,-0.361541,-0.98768,Fuzzy
14.41791,70.485692,19,12,0.585671,0.353554,Fuzzy
21.52809,144.956588,33,24,-0.359158,-1.427524,Fuzzy
22.08046,140.772521,33,21,-0.125951,-1.325049,Fuzzy
23.679012,150.670679,33,22,-0.649144,-1.177229,Fuzzy
22.988235,146.464146,33,22,-0.342889,-1.083741,Fuzzy
39.06,509.567755,64.25,38,-0.116109,-1.127933,Fuzzy
15.085938,75.701218,19.25,11.25,0.457607,-0.041145,Fuzzy
22.103448,146.698476,33.5,22.5,-0.252603,-1.412575,Fuzzy
17.19469,72.926043,21,9,0.437766,0.170932,Fuzzy
21.674157,149.51762,32,22,-0.301299,-1.404203,Fuzzy
84.318182,3428.893939,137.5,109,0.20095,-1.504497,Fuzzy
35.309091,635.217508,53,40.5,0.306485,-0.942812,Fuzzy
20.804348,130.159102,30,18.25,-0.044296,-1.181681,Fuzzy
22.552941,129.178711,33,20,-0.395063,-1.310036,Fuzzy
22.694118,132.643417,33,21,-0.387131,-1.379132,Fuzzy
38.333333,573.826667,63,47.5,0.036198,-1.51268,Fuzzy
55.363636,3955.676136,76,65,2.291134,5.661406,Fuzzy
23,133.166667,28,15,0.035208,-0.783466,Fuzzy
67.037037,3861.883191,98,75.5,1.159521,0.277284,Fuzzy
32.508475,519.495617,56,43,0.378265,-1.391338,Fuzzy
68.518519,5358.566952,93.5,72.5,1.807278,2.876574,Fuzzy
66.678571,3011.85582,123.25,104.25,0.50165,-1.264455,Fuzzy
23,138.666667,30,18,-0.086158,-1.032481,Fuzzy
45.116279,1300.486157,68.5,54,0.957176,0.501091,Fuzzy
21.931818,112.317137,32.25,19.25,-0.185815,-1.199038,Fuzzy
24.551282,115.679154,33,17,-0.590019,-0.906628,Fuzzy
23.975,162.05,34,21,-0.229644,-0.967387,Fuzzy
17.04386,74.962661,21,9,0.560741,0.493951,Fuzzy
21.263736,158.040781,33,21,-0.33592,-1.343878,Fuzzy
22.402299,121.987437,31.5,17.5,-0.120224,-1.024617,Fuzzy
23.378049,126.929389,34,19.75,-0.440396,-1.197127,Fuzzy
25.012987,135.065619,34,17,-0.441519,-0.730275,Fuzzy
38.098039,437.210196,53,28,0.223649,-0.862967,Fuzzy
16.327731,77.967953,21,10,0.357069,0.251886,Fuzzy
22.252874,145.284149,32,22,-0.377687,-1.251098,Fuzzy
15.917355,89.693113,21,13,0.541656,-0.114247,Fuzzy
22.034091,161.412618,33,23.25,-0.330409,-1.304866,Fuzzy
74.269231,3431.884615,106.25,78.75,0.481957,-0.698809,Fuzzy
33.754386,594.617168,53,38,0.341822,-1.105384,Fuzzy
22.372093,115.318742,32,18.75,-0.32756,-1.133605,Fuzzy
15.909091,85.466667,20,11,0.521214,0.084595,Fuzzy
22.697674,133.695759,33,21,-0.380167,-1.320522,Fuzzy
23.938272,124.083642,33,17,-0.55661,-0.971412,Fuzzy
72.923077,5105.913846,137,123.5,0.68092,-0.979418,Fuzzy
23.341463,128.153568,33.75,18.5,-0.221374,-0.942768,Fuzzy
72.666667,2627.710145,108.75,67.75,0.819232,-0.090683,Fuzzy
38.755102,533.272109,59,41,0.028464,-1.366166,Fuzzy
64.1,3233.058621,77.75,48.5,1.508039,1.854223,Fuzzy
69.392857,4550.099206,102.5,79.5,1.235785,0.874678,Fuzzy
21.707865,143.686415,32,22,-0.236834,-1.248372,Fuzzy
49.342105,1705.204125,73,47,0.812252,-0.522816,Fuzzy
23.829268,98.044565,32,16.75,-0.293442,-1.273725,Fuzzy
23.083333,123.956827,33,20,-0.408782,-1.274849,Fuzzy
24.662338,122.831852,34,19,-0.331426,-0.937468,Fuzzy
24.858974,116.174659,34,18,-0.576716,-0.955723,Fuzzy
16.322034,84.886861,20,9,0.839483,0.54363,Fuzzy
21.449438,135.409346,32,20,-0.277521,-1.327983,Fuzzy
19.867347,162.879129,31,24,-0.226331,-1.542005,Fuzzy
24.662338,133.147642,34,20,-0.368178,-1.103764,Fuzzy
34.574074,635.984976,61.5,51.5,0.108824,-1.534788,Fuzzy
33.526316,485.075188,53,38,0.305665,-1.23934,Fuzzy
22.670588,145.985434,32,21,-0.300648,-1.125387,Fuzzy
17.078947,92.922916,21,10,0.796394,0.703848,Fuzzy
22.229885,133.318631,32,20.5,-0.240906,-1.216747,Fuzzy
215.5,17378.85714,312,184,0.373388,-1.246699,Fuzzy
43.090909,630.782241,62,38,-0.089213,-1.021131,Fuzzy
22.425287,142.898423,33.5,20.5,-0.23724,-1.100655,Fuzzy
22.940476,149.719306,32,23.25,-0.672069,-1.184962,Fuzzy
20.849462,129.542309,31,21,-0.042749,-1.326875,Fuzzy
35.666667,538.150943,60.25,46,0.209455,-1.35648,Fuzzy
58.875,1968.564516,76.5,50,1.184019,2.03948,Fuzzy
24.679487,168.168665,34,19,-0.143006,-0.834294,Fuzzy
64.137931,2514.123153,105,77,0.964647,0.30574,Fuzzy
34.563636,481.769024,52,34,0.219911,-0.987228,Fuzzy
72.576923,3051.133846,111.5,87.5,0.497887,-0.661075,Fuzzy
50.638889,1580.865873,71,45.25,0.864877,-0.235702,Fuzzy
22.08046,133.284149,31,19.5,-0.154183,-1.054532,Fuzzy
45.857143,1499.393728,64,38.5,1.253575,0.841935,Fuzzy
22.395349,142.147743,32,18.75,-0.525976,-1.080583,Fuzzy
20.263158,98.004479,30,17.5,0.056,-1.109044,Fuzzy
22.904762,164.761905,32,19,0.032938,-0.792774,Fuzzy
17.342342,101.590827,20,10,0.873552,0.682977,Fuzzy
26.657534,104.700533,34,15,-0.918876,-0.240633,Fuzzy
21.863636,148.946708,33,20,-0.04817,-1.044358,Fuzzy
20.595745,162.178906,31,25,-0.33348,-1.475087,Fuzzy
21.617978,139.261491,32,20,-0.052738,-1.113009,Fuzzy
34.517857,577.999675,58,46,0.193089,-1.440293,Fuzzy
16.594828,99.443103,21,12,0.770487,0.455048,Fuzzy
24.0875,156.6125,34,21.25,-0.623194,-0.986095,Fuzzy
15.544,67.137161,20,11,0.655075,0.197132,Fuzzy
25.578947,121.500351,34,18,-0.745925,-0.733246,Fuzzy
76.318182,4010.608225,93.25,57.25,1.199634,0.133189,Fuzzy
32.892857,610.461039,54,41,0.615497,-0.640051,Fuzzy
23.45122,132.053147,33,19.75,-0.21759,-0.981396,Fuzzy
23.439024,165.459199,34,22.75,-0.558825,-1.192526,Fuzzy
20.680851,145.638984,32.75,22.75,-0.039271,-1.381341,Fuzzy
38.078431,543.033725,60.5,43,0.055681,-1.498715,Fuzzy
54.848485,2444.007576,82,72,0.843338,-0.259775,Fuzzy
22.581395,128.081532,31,18.75,-0.330647,-0.909962,Fuzzy
56.969697,4269.092803,67,47,2.881245,9.922366,Fuzzy
34.070175,502.173559,56,41,0.327167,-1.183356,Fuzzy
69.592593,2177.94302,103,71,0.280132,-1.127118,Fuzzy
50.771429,1436.593277,67,44,0.944276,0.332879,Fuzzy
24.275,129.644937,33,20.25,-0.503353,-0.982976,Fuzzy
41.162791,1613.520487,67,61,0.937353,-0.154078,Fuzzy
21.876404,133.155005,33,20,-0.189422,-1.207396,Fuzzy
23.707317,122.456489,34,21,-0.285067,-1.371417,Fuzzy
23.878049,179.17013,34.75,20.75,0.030215,-0.907194,Fuzzy
23.421687,130.051719,34,20,-0.486465,-1.166429,Fuzzy
17.19469,77.783186,22,11,0.428161,-0.295526,Fuzzy
25.246753,125.819891,34,17,-0.553811,-0.77609,Fuzzy
23.62963,138.736111,33,21,-0.517932,-1.216001,Fuzzy
23.202381,165.826018,34,21.25,0.19354,-0.954644,Fuzzy
33.701754,554.498747,55,40,0.30668,-1.289896,Fuzzy
15.796748,75.868186,21,11.5,0.53509,0.014218,Fuzzy
23.938272,166.708642,34,22,-0.64744,-1.06097,Fuzzy
17.387387,81.312203,21.5,9.5,0.301654,-0.116017,Fuzzy
21.10989,136.698901,31,20,-0.062677,-1.287161,Fuzzy
64.275862,4148.492611,95,70,1.861907,3.398961,Fuzzy
34.642857,604.924675,56.25,44.25,0.263341,-1.29152,Fuzzy
23.071429,161.512909,33.25,21.25,-0.072835,-1.193106,Fuzzy
16.930435,84.556522,22,13,0.389151,-0.209574,Fuzzy
22.045455,181.928945,33,29,-0.57473,-1.422789,Fuzzy
22.694118,118.143417,33,18,-0.2692,-0.994512,Fuzzy
56.3125,1975.705645,66,36.75,1.201281,0.688883,Fuzzy
22.97619,131.878944,33,18,-0.462229,-0.875683,Fuzzy
52.75,2237.907143,78.25,57.75,0.930986,-0.366425,Fuzzy
33.553571,541.597078,58,49,0.080817,-1.509447,Fuzzy
64.633333,3353.550575,86.75,62.5,1.258526,1.14785,Fuzzy
65.107143,3487.210317,103,93.25,0.779536,-0.196304,Fuzzy
22.717647,159.038375,34,21,0.127944,-0.631832,Fuzzy
50.263158,1777.550498,63.75,41.25,1.262667,0.719265,Fuzzy
21.173913,117.66173,31,18.25,-0.058253,-1.103363,Fuzzy
24.3625,132.5125,34,20.25,-0.390069,-1.211635,Fuzzy
22.642857,174.714286,34,21,0.133084,-1.016023,Fuzzy
16.929825,67.853439,21,9.75,0.42792,0.147527,Fuzzy
24.43038,109.299578,33,18,-0.261503,-1.228137,Fuzzy
22.97619,100.409065,31.25,15.25,-0.065494,-1.049912,Fuzzy
23.888889,148.25,33,20,-0.656881,-1.064365,Fuzzy
23.119048,143.865175,33,18.25,-0.065118,-0.86814,Fuzzy
39.625,580.452128,64,41.5,-0.22281,-1.317822,Fuzzy
32.896552,506.269813,50,35,0.522488,-0.730076,Fuzzy
24.025,166.885443,34,20.75,-0.593678,-0.931966,Fuzzy
17.133929,84.099019,23,13,0.378861,-0.096866,Fuzzy
25.68,111.058378,33,16,-0.636042,-0.724774,Fuzzy
72.32,3659.393333,108,88,0.580818,-0.723758,Fuzzy
32.915254,792.354763,60.5,53.5,0.566816,-0.934749,Fuzzy
22.564706,169.391597,33,23,0.13486,-1.029966,Fuzzy
23.765432,160.70679,33,23,-0.763537,-1.045228,Fuzzy
25.826667,95.874955,33.5,15,-0.806407,-0.366219,Fuzzy
37.153846,455.897436,53.75,31.75,0.166055,-1.079118,Fuzzy
60.354839,3765.636559,99.5,90,1.330889,2.059396,Fuzzy
21.466667,130.274157,30,17,0.075371,-0.556139,Fuzzy
62.321429,3601.559524,71.25,42.25,1.251871,0.255733,Fuzzy
39.428571,459.291667,61,37,0.100115,-1.049676,Fuzzy
56.764706,2299.336898,92.75,70.5,0.691041,-0.784947,Fuzzy
55.514286,1822.433613,84,61,0.686673,-0.462694,Fuzzy
20.827957,144.600514,32,22,-0.023539,-1.249468,Fuzzy
38.916667,1482.120567,59,50.25,1.486833,2.020229,Fuzzy
23.790123,105.942901,33,19,-0.135875,-1.246307,Fuzzy
23.670732,110.001355,32,17.75,-0.605762,-0.877801,Fuzzy
23.385542,151.654423,33,20,-0.150562,-0.918903,Fuzzy
16.555556,100.542146,21,13,0.809582,0.819727,Fuzzy
23.5,116.598765,33.75,19.75,-0.216538,-1.153473,Fuzzy
22.081395,127.699179,32,18,-0.182522,-0.918182,Fuzzy
21.629213,129.963228,31,19,-0.361605,-1.259362,Fuzzy
22.302326,154.142818,33,20,0.130907,-0.918908,Fuzzy
35.777778,501.308176,57,39,0.180995,-1.319978,Fuzzy
15.859504,100.655096,22,14,0.668701,0.343553,Fuzzy
21.351648,158.008303,32,23,-0.131652,-1.129817,Fuzzy
15.869919,96.310809,20,12,0.793436,0.695692,Fuzzy
24.123457,109.509568,33,17,-0.39612,-1.067441,Fuzzy
53.647059,1736.2959,84.75,61.5,0.579015,-0.903325,Fuzzy
32.915254,727.009936,59,49.5,0.506499,-1.081585,Fuzzy
22.125,148.846264,32,21,0.178464,-1.045113,Fuzzy
17.908257,94.398913,21,10,0.399011,-0.299768,Fuzzy
22.797619,164.042886,33.25,22.5,-0.568342,-1.23798,Fuzzy
24.325,109.943671,33.25,17.25,-0.443966,-0.857482,Fuzzy
63.068966,2868.280788,91,68,1.136694,1.104567,Fuzzy
22.833333,150.863454,33,20,-0.06624,-1.053831,Fuzzy
51.162162,2029.306306,79,62,0.995929,0.50608,Fuzzy
38.46,520.498367,56,38.75,-0.157598,-1.345166,Fuzzy
63.266667,2996.064368,77.75,45,1.507808,1.895126,Fuzzy
63.933333,3862.822989,99.25,83,0.851451,-0.464301,Fuzzy
22.635294,126.258263,32,20,-0.288256,-1.1876,Fuzzy
47.45,1784.664103,62.75,37.75,1.321064,1.376728,Fuzzy
22.714286,141.483649,33,20.25,-0.273715,-1.273565,Fuzzy
24.151899,125.258682,34.5,20.5,-0.422507,-1.153157,Fuzzy
24.35,157.065823,33,18.5,-0.310978,-0.780893,Fuzzy
17.563636,76.963803,21,9,0.69572,1.277428,Fuzzy
22.08046,142.260893,33,21.5,-0.270839,-1.341544,Fuzzy
22.627907,127.648153,31,16.75,0.088472,-0.961604,Fuzzy
22.835294,106.615406,32,18,-0.147297,-1.294716,Fuzzy
22.639535,151.386183,32,18,0.072148,-0.929245,Fuzzy
37.4,523.265306,61.75,43.75,0.078245,-1.386537,Fuzzy
36.673077,601.243967,61,48,0.084638,-1.608489,Fuzzy
23.54321,169.751235,34,23,-0.643011,-1.117196,Fuzzy
16,63.866667,20,10,0.382166,0.210975,Fuzzy
22.170455,130.189002,33,18,-0.133771,-1.252723,Fuzzy
77.916667,5801.384058,110.5,82.75,1.119039,0.092968,Fuzzy
33.589286,581.810065,57,47.5,0.296969,-1.006283,Fuzzy
22.595238,155.641423,34,22,-0.134094,-1.176822,Fuzzy
22.287356,171.67228,33,24.5,-0.40339,-1.453646,Fuzzy
23.901235,129.715124,34,17,-0.211884,-1.014579,Fuzzy
33.875,596.911364,59.75,48,0.236932,-1.429372,Fuzzy
56.117647,4800.106952,64.5,54,2.076711,3.973471,Fuzzy
23.059524,146.683161,30.25,15.25,0.350963,-0.18315,Fuzzy
53.342857,2317.996639,88.5,71,0.994604,0.352391,Fuzzy
33.333333,531.869048,55,40,0.429413,-1.061705,Fuzzy
56.777778,2411.25641,89.5,71.5,0.724179,-0.602287,Fuzzy
62.035714,5822.776455,68,51.5,2.169354,4.954699,Fuzzy
23.646341,156.330172,34,20,0.191829,-0.664197,Fuzzy
54.571429,2001.134454,91,69,0.640656,-0.505891,Fuzzy
20.787234,121.330588,28.75,17.5,0.049368,-0.980666,Fuzzy
23.047619,119.467585,32,20,-0.137752,-1.265434,Fuzzy
22.86747,150.043197,32.5,19,-0.122385,-1.027777,Fuzzy
15.869919,89.687858,20,10,0.719524,0.65684,Fuzzy
23.901235,123.090124,34,20,-0.220109,-1.191697,Fuzzy
24.2,146.896202,34,18.5,-0.129295,-0.927841,Fuzzy
24.794872,114.37296,33,17,-0.5933,-0.957522,Fuzzy
23.120482,150.082868,33,19,-0.163344,-0.998695,Fuzzy
38.26,606.971837,62.75,48.5,-0.110512,-1.519472,Fuzzy
16.641026,91.576923,20,9,0.674831,0.651726,Fuzzy
24.974359,158.960373,34,14,-0.795917,-0.524463,Fuzzy
16.921053,133.43619,20,11,1.324199,1.404418,Fuzzy
22.785714,112.435456,33,18,-0.157741,-1.011817,Fuzzy
64.642857,2403.275132,98.75,69,0.680611,-0.146682,Fuzzy
40.851064,499.607771,62.5,38,-0.027541,-1.031491,Fuzzy
21.252747,168.257631,28,16,0.320658,-0.760193,Fuzzy
21.351648,185.052747,33,26,-0.377119,-1.500876,Fuzzy
40.395833,461.052748,59.25,38.5,-0.049743,-1.358656,Fuzzy
24.15,135.268354,35,18.25,-0.187205,-0.774982,Fuzzy
50.783784,2633.618619,64,48,1.522197,1.895196,Fuzzy
22.694118,184.619608,31,16,0.466885,-0.692662,Fuzzy
69.321429,4782.818783,99.75,71.75,1.451015,1.711879,Fuzzy
33.068966,448.696915,47,30,0.35545,-1.061129,Fuzzy
66,4632.142857,80,54,2.246088,5.928534,Fuzzy
59.0625,4366.576613,91.25,81.5,1.761832,3.0328,Fuzzy
21.344444,144.542946,26.75,13.75,0.803325,0.305513,Fuzzy
54.857143,2053.420168,83.5,57,0.781562,-0.629953,Fuzzy
22.690476,160.650029,34.25,23.25,-0.014262,-1.214122,Fuzzy
21.704545,162.532393,31.25,19.25,0.235352,-1.114395,Fuzzy
20.574468,151.838481,31,20.75,-0.081398,-1.178224,Fuzzy
22.97619,155.083764,34,22,-0.220512,-1.24612,Fuzzy
19.09901,134.790099,21,8,1.065779,0.604714,Fuzzy
20.666667,139.594203,29,17,0.138228,-0.881849,Fuzzy
25.118421,119.279123,34,18,-0.622032,-0.955987,Fuzzy
23.02381,154.216294,33,19.25,-0.122466,-0.902234,Fuzzy
31.354839,480.068747,50.5,35.5,0.407623,-1.081253,Fuzzy
17.223214,114.46324,21,9,0.741951,0.745172,Fuzzy
22.034091,153.803422,31,21,-0.108493,-1.2481,Fuzzy
15.620968,73.391752,21,11,0.817638,1.732924,Fuzzy
23.349398,120.888628,33.5,18.5,-0.415194,-1.108858,Fuzzy
87.818182,4494.251082,139,97.75,0.686003,-0.645641,Fuzzy
40.382979,519.241443,62.5,41.5,-0.052453,-1.233445,Fuzzy
25.786667,143.89982,37,20,-0.306833,-0.782972,Fuzzy
15.373016,75.051746,20,11,1.060054,3.278889,Fuzzy
22.511628,142.652804,32.75,22.5,-0.368947,-1.252166,Fuzzy
21.707865,158.754596,31,19,0.091926,-0.946792,Fuzzy
62.62069,2701.315271,85,58,0.853889,-0.301453,Fuzzy
21.010753,187.57597,26,16,0.79066,-0.104878,Fuzzy
54.529412,2799.286988,84.25,63,1.122801,0.213198,Fuzzy
31.295082,565.211475,49,36,0.484415,-1.111108,Fuzzy
81.478261,3911.806324,108.5,85,0.610706,-0.235428,Fuzzy
58.2,2522.717241,99.5,89.75,0.541421,-0.868651,Fuzzy
23.506024,195.643256,30.5,17,0.376354,-0.687462,Fuzzy
47.925,1965.507051,68,58.25,1.02848,0.140833,Fuzzy
22.988095,161.698652,36,24.25,-0.007968,-1.259817,Fuzzy
25.434211,121.262281,35,17.25,-0.482047,-0.901299,Fuzzy
22.229885,176.667469,34.5,24.5,-0.256465,-1.253517,Fuzzy
24.807692,131.352148,34,18,-0.512205,-1.015438,Fuzzy
15.747967,75.091697,21,10.5,1.12168,4.054291,Fuzzy
24.531646,165.277832,34,20.5,-0.291682,-0.89394,Fuzzy
21.263736,112.618559,30.5,16.5,-0.034431,-0.977976,Fuzzy
25.285714,154.706767,36,20,-0.447418,-0.865345,Fuzzy
39.916667,562.120567,64,44.5,-0.048128,-1.497917,Fuzzy
33.877193,474.573935,50,33,0.493754,-1.031894,Fuzzy
22,174.164706,33,24.75,-0.293125,-1.32007,Fuzzy
16.672414,75.317841,21,10,0.640445,0.686659,Fuzzy
24,129.95,34,21,-0.514944,-1.142926,Fuzzy
69.740741,5481.045584,85,59.5,2.135833,4.846212,Fuzzy
36.509804,597.774902,57.5,44,0.089312,-1.457286,Fuzzy
22.869048,155.103127,34.25,22.25,0.014085,-1.16953,Fuzzy
24.468354,135.22655,34,18,-0.40286,-0.940311,Fuzzy
20.239583,143.594627,28.25,17.25,0.276267,-0.840689,Fuzzy
37.45098,483.892549,56.5,38,0.263617,-1.305673,Fuzzy
60.21875,4039.918347,75.75,52.25,2.010743,3.920081,Fuzzy
23.083333,145.498996,30,15,0.413494,-0.205062,Fuzzy
57.818182,2455.215909,76,48,1.370622,1.451494,Fuzzy
38.734694,488.115646,58,39,0.16199,-1.303547,Fuzzy
89.052632,14070.7193,103,86,2.108336,3.39159,Fuzzy
93,6319.157895,135.75,100,1.109542,0.784237,Fuzzy
22.741176,149.170308,33,18,0.143167,-0.877554,Fuzzy
45.675,1692.891667,66.25,55.5,1.007179,0.12215,Fuzzy
23.180723,143.954746,33,19.5,-0.344308,-1.057131,Fuzzy
20.606383,143.058453,31.75,21.75,-0.235509,-1.368016,Fuzzy
22.611765,135.740336,33,19,-0.376387,-0.998063,Fuzzy
16.132231,80.832369,21,10,0.631059,0.79543,Fuzzy
23.740741,153.269444,33,22,-0.720459,-1.063766,Fuzzy
21.920455,165.591301,33,22.25,-0.292309,-1.182734,Fuzzy
20.677419,137.003506,33,21,0.020628,-1.218598,Fuzzy
24.025,124.100633,33.25,17.5,-0.426302,-0.896908,Fuzzy
36.169811,613.143686,59,46,0.069793,-1.458748,Fuzzy
15.860656,81.64158,20,10.75,1.057715,1.809439,Fuzzy
24.871795,171.178155,35,19.75,-0.306642,-0.874037,Fuzzy
16.474576,88.747211,21,11.75,0.730846,0.853825,Fuzzy
25.453333,125.845766,34,18,-0.722421,-0.68892,Fuzzy
70.481481,2338.413105,102,67,0.595831,-0.39045,Fuzzy
32.813559,420.602572,42.5,25,0.344378,-0.704718,Fuzzy
21.505618,138.9119,31,18,-0.034167,-0.997428,Fuzzy
21.395604,140.797314,32.5,22,0.000183,-1.318261,Fuzzy
22,156.068965,31,20,0.03682,-1.085357,Fuzzy
39.520833,591.148493,60.75,43,0.071822,-1.360522,Fuzzy
70.5,5199.06,96.75,73,1.81469,3.465466,Fuzzy
23.609756,135.697681,29,13,0.596065,-0.273587,Fuzzy
58.4375,1984.512097,72.5,43.75,0.891763,-0.125295,Fuzzy
33.660714,520.628247,51,36.25,0.350212,-1.202157,Fuzzy
82.318182,4687.751082,121.75,90.5,0.637755,-0.804782,Fuzzy
50.756757,2375.3003,61,40,1.46568,1.311901,Fuzzy
24.151899,123.361246,32.5,16,0.036621,-0.479267,Fuzzy
43.311111,1583.173737,68,62,0.891128,-0.11978,Fuzzy
20.659574,156.549531,32,23.75,-0.115024,-1.496803,Fuzzy
21.285714,155.184127,33,23.5,-0.241289,-1.480816,Fuzzy
23.304878,161.350346,33,20,-0.422863,-1.056475,Fuzzy
17.357143,80.555985,20.25,8.25,0.984768,1.473566,Fuzzy
24.948718,140.698635,34,19.5,-0.796797,-0.818388,Fuzzy
22.988095,127.168531,33,22,-0.528783,-1.163084,Fuzzy
24.126582,120.060695,32.5,17.5,-0.44971,-1.011591,Fuzzy
23.875,143.199367,33,18.25,-0.552052,-0.935642,Fuzzy
28.223881,387.540027,38,23,0.922855,-0.070296,Fuzzy
17.052632,92.29809,20,9,0.958858,1.308809,Fuzzy
25,187.552632,34,19,0.130713,-0.655694,Fuzzy
15.5,67.052,20,10,0.387029,0.083472,Fuzzy
23.925926,112.569444,33,17,-0.247912,-0.953161,Fuzzy
80.454545,3386.354978,113,84.5,0.698022,-0.396985,Fuzzy
28.863636,543.411888,40.5,30,0.647197,-0.814829,Fuzzy
24.061728,153.108642,34,23,-0.301994,-1.190831,Fuzzy
23.670732,160.865553,34,20,-0.117506,-1.0889,Fuzzy
25.105263,120.815439,33,16.25,-0.575783,-0.846547,Fuzzy
33.754386,468.652882,51,34,0.474983,-0.865959,Fuzzy
57.333333,1850.416667,87,60,0.901261,0.03491,Fuzzy
21.141304,136.540253,29.25,16.25,0.498884,-0.39108,Fuzzy
55.4375,4078.383065,69.25,58,1.895035,2.985561,Fuzzy
36.75,455.916667,56.75,39,0.262774,-1.175015,Fuzzy
65.344828,4162.448276,97,73,1.726028,3.069094,Fuzzy
66.461538,5359.858462,78,55.25,2.527453,7.241638,Fuzzy
25.565789,137.742281,34,18,0.073746,-0.5685,Fuzzy
44.465116,1353.445183,69.5,53,0.920618,0.346466,Fuzzy
22.714286,133.483649,33,22,-0.383182,-1.264174,Fuzzy
27.666667,126.107843,35,11,-1.284255,0.297474,Fuzzy
21.296703,136.966545,31,19.5,-0.152837,-1.109989,Fuzzy
15.592,70.485419,20,9,0.734593,0.900537,Fuzzy
20.178947,176.467637,32.5,26.5,-0.165099,-1.668711,Fuzzy
24.792208,146.772044,34,18,-0.646872,-0.833251,Fuzzy
23.585366,138.739536,32.75,19,-0.39568,-1.028035,Fuzzy
24.225,157.467722,34,18.25,-0.612691,-0.799965,Fuzzy
36.018868,554.403483,61,43,0.242084,-1.401388,Fuzzy
15.452381,67.513714,20,9,0.568381,0.490658,Fuzzy
23.91358,147.804938,34,19,-0.239858,-1.015202,Fuzzy
16.040984,65.923926,20,9,0.557054,0.56546,Fuzzy
21.954023,119.323443,31,17.5,-0.134093,-1.075706,Fuzzy
77.208333,6097.737319,106.75,89,1.42905,1.951098,Fuzzy
28.363636,493.711888,42,31.5,0.522709,-0.893645,Fuzzy
22.940476,137.671113,33,22,-0.31108,-1.228946,Fuzzy
15.023077,63.076983,20,9,0.279295,0.589118,Fuzzy
22.229885,135.27212,33,19.5,-0.244195,-1.197434,Fuzzy
23.071429,161.874355,34,24,-0.393745,-1.302239,Fuzzy
87.65,6997.607895,89,51.25,1.36592,0.48786,Fuzzy
21.741573,135.648366,29,16,0.451234,-0.404149,Fuzzy
55.029412,2212.817291,77.75,56.5,1.621499,2.540721,Fuzzy
35.166667,524.556604,52.75,37.75,0.167626,-1.22857,Fuzzy
65.857143,6444.349206,65.5,50.75,1.897175,2.640796,Fuzzy
73.307692,3674.141538,105.75,73.25,1.216887,0.84156,Fuzzy
22.75,131.009036,32.25,17.25,-0.071004,-0.919261,Fuzzy
56.46875,1463.998992,90.75,63.5,0.298501,-0.946121,Fuzzy
24.846154,146.495505,34.75,21.25,-0.689527,-1.022019,Fuzzy
24.225,150.353798,34.25,22.5,-0.584874,-1.139757,Fuzzy
23.580247,148.371605,34,21,-0.550006,-1.088729,Fuzzy
